id,title,image_link,country,years,director_description,leader,star,description,alltags,imdb,language,time_length
592,窃听大阴谋,https://image.tmdb.org/t/p/w500/dHqVBwcv1SGymOpUueRoKzcmdes.jpg,United States of America,1974,弗朗西斯·科波拉,吉恩·哈克曼/约翰·卡扎尔/艾伦·古尔维茨/弗雷德里克·福雷斯特/辛迪·威廉姆斯,7.51,　　Harry Caul（吉恩•哈克曼 Gene Hackman 饰）在旧金山开了一家侦探公司，他最近的一单生意是去窃听一对男女的对话。他精心的在一个广场附近布下层层的窃听装置，来捕捉这对男女所说的每一句话。窃听进行得很顺利，声音很清晰，但他不理解他们所说的话到底什么意思。他带着录音文件去雇佣他的公司准备拿他的报酬，却被告知老板不在，让他过几天再来。他只能小心翼翼地保管着他的录音文件，即使在聚会的时候仍旧提心吊胆，生怕录音文件被人偷走。千防万防，录音文件还是丢失了。心急如焚的Harry只能按照他窃听到的录音内容，于某日来到那对男女口中提到的酒店，却不想他正陷入一场巨大的阴谋中……,犯罪/剧情/悬疑,tt0071360,en,113分钟
274857,亚瑟王：斗兽争霸,https://image.tmdb.org/t/p/w500/c0ZxPgJ1ofZLJm6iaKlQpse1GaO.jpg,United States of America,2017,盖·里奇,查理·汉纳姆/裘德·洛/阿斯特丽德·伯格斯·弗瑞斯贝/艾瑞克·巴纳/杰曼·翰苏,6.55,亚瑟（查理·汉纳姆 Charlie Hunnam 饰）的父亲乌瑟王在他年幼时即惨遭杀害，叔叔沃帝根（裘德·洛 Jude Law 饰）篡夺了王位，亚瑟不仅被剥夺了王位继承权，他甚至不知道自己的出身背景与皇家血统，失去父母的他独自一人流落街头，在弱肉强食的街头中长大，也因此深刻体认了暴政下人民的痛苦。  国王沃帝根用极强大的力量压制人民，只因石中剑的预言让他的心理感到强烈的不安。而就在亚瑟奋力拔起石中剑的那一刻，他的人生从此出现转折，重大天命加诸在他身上，王者天生，尽管那不是他企求而来的权力，但是亚瑟与沃帝根之间终需一战。,动作/剧情/奇幻,tt1972591,en,126分钟
447665,搏击之王：反击,https://image.tmdb.org/t/p/w500/oMWP4cAoy8WBauuKZAVTIfuY3Fw.jpg,United States of America,2018,Dimitri Logothetis,阿兰·莫西/克里斯托弗·兰伯特/尚格·云顿/迈克·泰森/莎拉‧馬拉克‧雷恩,5.435,　　前世界拳王迈克·泰森、《权力的游戏》中魔山的扮演者哈弗波·朱利尔斯·比昂森加盟《搏击之王：反击》(Kickboxer: Retaliation，暂译)。该片是新版《搏击之王》的续集，故事依旧围绕首部中为兄弟复仇的搏击手展开。首部制片兼编剧迪米特里·罗格特蒂斯将执导续集，主演阿兰·莫西回归。,动作/剧情,tt5208950,en,110分钟
829560,Kolejne 365 dni,https://image.tmdb.org/t/p/w500/nuHWHjJYj9hNiuSsvRRYMuJwyVb.jpg,Poland,2022,Tomasz Mandes/Barbara Białowąs,安娜·玛丽亚·西克拉克/米凯莱·莫罗尼/西蒙·苏西纳/Magdalena Lamparska/Otar Saralidze,6.397,第三部讲述罗拉和马西莫的恋情岌岌可危，他们必须努力克服信任问题，难缠的纳乔也力图拆散俩人。,爱情/剧情,tt21106646,pl,116分钟
675445,汪汪队立大功大电影,https://image.tmdb.org/t/p/w500/zUpPEMJ9tMWJvhOwk0o1oVfFNFD.jpg,Canada/France/United States of America,2021,Cal Brunker,泰勒·佩里/罗恩·帕尔多/威尔·布里斯宾/Kingsley Marshall/Keegan Hedley,7.3,汪汪队出发救援！邪恶的韩丁那成为了冒险湾的市长，并且准备对这座城市进行大肆破坏。小男孩莱德和他英勇的汪汪队小狗们必须打起十二分精神，准备迎接全新的挑战。与此同时，小狗阿奇不得不面对他在冒险湾复杂的过去。好在这时团队迎来了新的盟友，聪明的腊肠犬贝贝。带着升级的武器和装备，汪汪队已经准备好随时为拯救冒险湾的居民们而战！,家庭/喜剧/冒险/动画,tt11832046,en,86分钟
9509,怒火救援,https://image.tmdb.org/t/p/w500/4rOB9UnZWVp25kFt2qWXSLGk8cF.jpg,Switzerland/United Kingdom/United States of America,2004,托尼·斯科特,丹泽尔·华盛顿/达科塔·范宁/克里斯托弗·沃肯/拉达·米切尔/马克·安东尼,7.459,一位有厌世倾向的前CIA探员勉为其难地接下到墨西哥市担任10岁小女孩保镖的工作。不料小女孩遭到绑架，他必须不择手段将她平安救回。,动作/剧情/惊悚,tt0328107,en,146分钟
1402,当幸福来敲门,https://image.tmdb.org/t/p/w500/vxj2k0168d7K3pih7Aw6kqvvLcN.jpg,United States of America,2006,加布里埃尔·穆奇诺,威尔·史密斯/贾登·史密斯/坦迪·牛顿/布莱恩·豪威/詹姆斯·凯伦,7.89,克里斯·加纳（威尔·史密斯 Will Smith 饰）用尽全部积蓄买下了高科技治疗仪，到处向医院推销，可是价格高昂，接受的人不多。就算他多努力都无法提供一个良好的生活环境给妻儿，妻子（桑迪·牛顿 Thandie Newton 饰）最终选择离开家。从此他带着儿子克里斯托夫（贾登·史密斯 Jaden Smith 饰）相依为命。克里斯好不容易争取回来一个股票投资公司实习的机会，就算没有报酬，成功机会只有百分之五，他仍努力奋斗，儿子是他的力量。他看尽白眼，与儿子躲在地铁站里的公共厕所里，住在教堂的收容所里……他坚信，幸福明天就会来临。,剧情,tt0454921,en,117分钟
28172,血的圣宴,https://image.tmdb.org/t/p/w500/u6mWxgOrNAF3AaevaGEE4NqCwcQ.jpg,United States of America,1963,Herschell Gordon Lewis,William Kerwin/Mal Arnold/Connie Mason/Lyn Bolton/Scott H. Hall,4.8,一名埃及餐饮服务商在迈阿密郊区杀害了多名女性，用她们的身体部位让一位休眠的埃及女神复活，而一名无能的警探则试图追踪他。,恐怖,tt0056875,en,67分钟
79698,情人们,https://image.tmdb.org/t/p/w500/6esL8UH2sXXqbfbaV6bFEUBCDOr.jpg,Australia/Belgium/India,2015,Roland Joffé,乔什·哈奈特/西蒙娜·卡塞尔/塔姆欣·伊格顿/Alice Englert/Bipasha Basu,4.787,2020年大堡礁，海洋考古学家杰.法内尔的妻子劳拉，被困在一艘英国殖民史大的沉船遗迹当中，为了营救自己的妻子，杰不过一切潜入水中却身受重伤， 造成脑死亡而卧床不醒。昏迷中的他却穿越回到了1778年的印度普恩，附身年轻的军官杰姆斯.斯图尔特。此时正直英国东印度公司入侵印度之际，他被委派执行一项危险的任务。一路上历经谋杀，欺骗，被判和复仇等等磨难，他深深地爱上了印度马拉提族的女战士图拉内克。为了这段不可能的爱情他必须反击，而只有一个指环，可以超越时间拯救他的爱人。,动作/冒险/科幻/爱情,tt1321869,en,109分钟
984,肮脏的哈里,https://image.tmdb.org/t/p/w500/scl2JDHzYoIEs5xyYy5ITCfyY0G.jpg,United States of America,1971,唐纳德·西格尔,克林特·伊斯特伍德/哈里·古蒂诺/雷尼·桑托尼/约翰·弗农/安德鲁·罗宾逊,7.451,哈里是美国旧金山的一名资深警察，警局总是把一些难以解决的案件抛给他，而他为了破案也不惜使用一些非法的手段，因此他得到了一个绰号——“肮脏的哈里”。旧金山出现了一个无差别射杀魔，在第一个受害者遇难的同时，凶手留下了一封恐吓信，要求获得10万美元的现金，否则，每过2小时，他将射杀一个市民。随着受害者的增加，无能的政府决定向凶手妥协，但哈里不能接受这样的妥协，他擅自行动逮捕了凶手，却也导致了人质的死亡。令他意想不到的是，因为他的私刑行径侵犯了天蝎的人权，加上卡拉汉又没有搜索证就闯入对方的家中，使得他们必须放走天蝎，且天蝎的枪和死去的女孩在庭上都没法作为证据。天蝎逃脱了法网之后变本加厉劫持了一辆载满儿童的校车。这次，愤怒的哈里再也不能忍耐了，他展开了同凶手的周旋，并在最后时刻射出了那颗代表着正义的子弹。,动作/犯罪/惊悚,tt0066999,en,102分钟
51163,生死花园,https://image.tmdb.org/t/p/w500/xMrcSLn5UioeSuek4FldkFlnOgF.jpg,France,2003,Jean Becker,Jacques Villeret/安德烈·杜索利埃/Thierry Lhermitte/伯努瓦·马吉梅尔/苏珊娜·弗隆,7.4,"普泽（雅克·维列雷 Jacques Villeret 饰）是当地一名受人尊敬的小学老师，他还有另一个身份——小丑。一到星期天，他就带上家当，在戏团里表演令人捧腹的小丑独角戏。儿子鲁西恩十分不理解他这种行为，觉得父亲的表演令他难堪。普泽的好朋友安德（安德烈·杜索里埃 André Dussollier 饰）看出了鲁西恩的心思，于是向他讲起了一段往事。 　　二战期间，在法国的一个小镇上，普泽和安德为了讨好他们心仪的一个姑娘，决定当一回抗战英雄。夜里，他们把德军占领的铁路设施炸毁了，同时也炸伤了一名法国老工人。不久，德军为了揪出凶手，就随机抽取四个本地男人作为人质，如果真凶不来投案，就枪决人质。不幸的是，普泽和安德也被抽中。人质被囚禁在一个深坑里，就在他们又冷又饿之时，坑口上出现了一个德国士兵。他对着四人做出各种滑稽动作，还把食物扔给他们，他说自己以前是马戏团里的小丑……",喜剧/剧情,tt0285052,fr,95分钟
573657,跑调合唱团,https://image.tmdb.org/t/p/w500/5VtGOzTmLkWGVWyDLVpmd3qe3iu.jpg,Denmark,2019,Frederikke Aspöck,雅各布·乌尔里克·洛曼/Anders Matthesen/Anders Brink Madsen/Christopher Læssø/索伦·马林,5.9,臭名昭著的金融家、明星富豪马库斯锒铛入狱。在他因以前的某些不法交易惨遭一群摩托党毒打后，马库斯自愿提出与监狱最弱的囚犯一起接受单独监禁。在这个牢房里，有一个狱友合唱团，由囚犯尼尔斯自任合唱团指挥。新来的马库斯决定加入合唱团，而且没过多久，他就想成为众人的领导，并对尼尔斯指挥的职位打起了主意。这不是一场肉搏，而是智慧、权力和丹麦传统歌曲的斗争！,喜剧/剧情,tt8240250,da,89分钟
78402,杀人鳄鱼潭,https://image.tmdb.org/t/p/w500/kK1JKRiR3j6JCpFGEwvCI0jrVJU.jpg,Italy,1989,法布里齐奥·德·安吉利斯,Richard Anthony Crenna/Pietro Genuardi/John Harper/Sherrie Rose/Ann Douglas,5.18,一群生态学家前往某个沼泽地区，调查奇怪的放射污染，然而多名同伴却先后离奇死亡。所有的证据都表明水潭里藏着一头食人巨鳄，腐败的地方官却指责生态学家们在哗众取宠。老猎手乔闻讯赶来，众人和这头恐怖巨兽展开了一场殊死搏斗……,恐怖,tt0143338,en,92分钟
520172,最幸福的季节,https://image.tmdb.org/t/p/w500/1GEc5THFay13QtdHPWsxC7osGU0.jpg,United States of America,2020,克丽·杜瓦尔,克里斯汀·斯图尔特/麦肯兹·戴维斯/玛丽·斯汀伯根/维克多·加博/艾莉森·布里,7.122,讲述一个年轻女子准备在家庭一年一度的假日聚会上向女友求婚，结果发现女友还未向保守的父母出柜。,爱情/喜剧,tt8522006,en,102分钟
534985,超级伙计,https://image.tmdb.org/t/p/w500/rGHgk0IO68OH9G7oXtPqGb4IxDq.jpg,India,2018,Neeraj Pathak,桑尼·戴尔/普丽缇·泽塔/阿尔沙德·瓦尔斯/阿美莎·帕特爾/Shreyas Talpade,4.0,,动作/惊悚/喜剧,tt2150177,hi,139分钟
1028935,和谐假日,https://image.tmdb.org/t/p/w500/5lDOz2zlfiprRYKAWUJRkdSaWhl.jpg,United States of America,2022,Shaun Paul Piccinino,Annelise Cepero/杰里米·森普特/波姬·小丝/Carla Jimenez/Lauren Swickard,6.49,浪漫爱情剧《Holiday Harmony》由制片人 Ali Afshar、Lauren Swickard 和 Daniel Aspromonte 联合出品，Shaun Paul Piccinino 执导。该剧讲述了创作歌手盖尔获得了一个千载难逢的机会，可以参加一场大型演出，于是她跨越国境，只到俄克拉荷马州的 Harmony Springs 时，她的座驾、她的预算和她所有的希望都停滞不前了。距离她梦想中的 iHeartRadio 平安夜演出只有两周时间了，她听从了当地 “万事通 ”杰里米的建议，与一群不合群的孩子合作，希望在他们自己的平安夜晚会上表演。盖尔和杰里米的关系日渐亲密，但如果她要实现自己毕生的梦想，她可能不得不离开杰里米和她所热爱的小镇。,爱情/喜剧/音乐/电视电影,tt22814692,en,111分钟
459159,小狗！,https://image.tmdb.org/t/p/w500/sNxIazoQqDQukfQqkYxTgx9DRbu.jpg,United States of America,2017,Genndy Tartakovsky,艾希尔·布林克夫/亚当·桑德勒/安迪·萨姆伯格/赛琳娜·戈麦斯/Joe Whyte,6.4,本作世界观建立在[精灵旅社2]之上，吸血鬼德古拉之孙丹尼斯得到了一只怪兽尺寸的超大宠物狗，结果引发一场欢乐闹剧。本作将在下月举办的安纳西国际动画电影节上首映，并贴片7月28日北美上映的[表情奇幻冒险]。,家庭/奇幻/动画/喜剧,tt6450752,en,5分钟
392818,变形记,https://image.tmdb.org/t/p/w500/mDSfmGdKnh2juq7hvnJKbyn5GqV.jpg,United States of America,2016,Michael O'Shea,Eric Ruffin/Chloë Levine/Luis Scott/Dangelo Bonneli/阿伦·莫滕,6.019,纽约，皇后区。14岁的米罗和这个城市格格不入。无父无母的他在学校被同学欺凌，唯一的藏身之地是与哥哥一起居住的家。为了逃离现实的孤独，他忘我地沉浸在吸血鬼的世界中。米罗有着不为人知的一面，新邻居索菲的出现让他对生活有了新的感悟。但是，足以让他消灭他阴暗的欲望吗？,恐怖/剧情,tt5039088,en,97分钟
10954,绝代妖姬,https://image.tmdb.org/t/p/w500/hr3TfuK4zSOQtYn4MX6o9UTmiYz.jpg,Italy/France/Belgium,1994,Gérard Corbiau,斯特凡诺·迪奥尼西/Enrico Lo Verso/Elsa Zylberstein/杰罗恩·克拉比/Caroline Cellier,6.572,古典音乐作曲家卡多（恩里克·洛维索 Enrico Lo Verso 饰）为了保全弟弟法瑞内利（斯特法诺·迪奥尼斯 Stefano Dionisi 饰）的高音不会因为成年而消失，不惜在把他在孩童时进行阉割。而后法瑞内利成为了伟大的歌唱家。兄弟两个人的命运就此相连，约定从此共有一切——音乐，荣誉，女人。法瑞内利的醉人的歌声及纯真的魅力迷倒了不少美女，卡多与弟弟分享一具肉体，并在感情和事业上处处控制着单纯的法瑞内利。终于有一天，了解真相的法瑞内利悲痛不已，无法原谅他的兄长对他的所作所为……,历史/剧情/音乐,tt0109771,fr,111分钟
346034,三个白痴,https://image.tmdb.org/t/p/w500/hZB9NvNLcxdmoiAh58ZfG8vdXjf.jpg,Mexico,2017,Carlos Bolado,玛莎·希加瑞达/Alfonso Dosal/Christian Vazquez/Germán Valdez/Vadhir Derbez,7.635,,家庭/喜剧,tt3685624,es,106分钟
350837,尸控网络2,https://image.tmdb.org/t/p/w500/hKn5IRvmHAVqyVtkfchg8DcvqlE.jpg,Canada,2015,Cody Calahan,Michelle Mylett/斯蒂夫·博加尔特/Josette Halpert/Samuel Faraci/Kassandra Santos,5.434,　珊姆的孩子才出生就被人偷走，让她的心理遭受严重冲击，为了追踪真相，珊姆对网络上的「红房病毒感染者社群」进行探索，并结识了一个叫碧的女孩。挖出更多骇人事实的珊姆也替自己引来威胁，她被一个专门研究红房病毒的神秘机构绑架，遭受惨无人道的囚禁，但是她没有时间绝望！在红房病毒升级并发动最终攻击前，珊姆必须设法逃脱，否则她赖以生存的世界，将发生难以挽回的灾难……,恐怖,tt4004084,en,90分钟
1211776,残暴结局,https://image.tmdb.org/t/p/w500/9BrXyyrd5amNmpbZNc4gSblt6kQ.jpg,United States of America,2025,John-Michael Powell,比利·马格努森/亚历山德拉·希普/尼克·斯塔尔/凯特·伯顿/詹姆斯·贝吉·戴尔,5.857,,惊悚,tt6902560,en,112分钟
622585,军团,https://image.tmdb.org/t/p/w500/ru4iaK4G8TraFyGRECQbUgxN7Ty.jpg,Poland,2019,Dariusz Gajewski,Bartosz Gelner/Wiktoria Wolańska/Mirosław Baka/Jan Frycz/Grzegorz Małecki,6.7,讲述一战期间，沙俄军队的逃兵克泽加了同盟国的波兰军团，并认识了在女子情报队服役的妻子。影片描述了1914-1916年间波兰军团经历的重大历史事件，除了男女主角是虚构人物外，片中其他配角如波兰国王、毕苏斯基准将等的活动都取自历史真实经历。,剧情/历史/战争,tt9546624,pl,120分钟
110415,雪国列车,https://image.tmdb.org/t/p/w500/gl3QU39qwkoFh43t9HjHzS1GzVE.jpg,South Korea,2013,奉俊昊,克里斯·埃文斯/宋康昊/艾德·哈里斯/约翰·赫特/蒂尔达·斯文顿,6.908,为了应对愈演愈烈的温室效应，世界各国在2014年发射了代号CW-7的冷冻剂，谁知却将地球推入了万劫不复的极寒深渊。大多数的人类死于寒冷与恐慌，只有为数不多的数千人登上了威尔福德工业开发的列车，成为永不停歇的流浪者。这列火车借助威尔福德（艾德·哈里斯 Ed Harris 饰）开发的永动引擎，并且配备各种完备设施，在之后的十七年里构建了属于自己的独立生态系统，周而复始旋转在43.8万公里的漫长旅途中。生活在末尾车厢的底层人民一直饱受压迫，为了争取自由和权力，他们在过去发起过多次暴动，但无疑例外均以失败告终。这一次，拥有领袖气质的柯蒂斯（克里斯·埃文斯 Chris Evans 饰）试图找到被囚禁的安保设计师南宫民秀（宋康昊 饰），借助他之手打开通往首节车厢的重重大门，推翻威尔福德的统治。新年伊始，一场血腥革命正在进行……  本片根据根据法国漫画《Le Transperceneige》改编。,动作/科幻/剧情,tt1706620,ko,125分钟
13448,天使与魔鬼,https://image.tmdb.org/t/p/w500/AnaJ5lZtT24x4VhmAkBgm3KU1hG.jpg,Italy/United States of America,2009,朗·霍华德,汤姆·汉克斯/伊万·麦克格雷格/阿耶莱特·祖里尔/斯特兰·斯卡斯加德/皮尔弗朗西斯科·法维诺,6.716,欧洲核子中心的科学家维多利亚•维特勒（阿耶莱特•祖瑞尔 Ayelet Zurer 饰）与父亲在高速粒子对撞机实验中收集到了反物质，却发现父亲遇害，尸体胸口被烙“光照派”符号，高爆炸性的反物质被偷走，出现在正待选新教皇的罗马梵蒂冈，威胁天主教廷及整个罗马的安危。于此同时，四位主要教皇候选人的红衣主教神秘失踪。在教皇内侍（伊万•麦克格雷格 Ewan McGregor 饰）的授意下，哈佛大学的符号学专家罗伯特•兰登教授和维多利亚都被请到梵蒂冈协助罗马警察开展搜寻行动。兰登说服罗马总探员奥利维迪（皮耶法兰西斯柯•法维诺Pierfrancesco Favino 饰）依照“土、气、火、水”的提示在罗马的名胜教堂间与“光照派”展开了时间战……,惊悚/悬疑,tt0808151,en,146分钟
9487,虫虫危机,https://image.tmdb.org/t/p/w500/nCYRBlaAJ7fkGtbEVb8MOxaGBA1.jpg,United States of America,1998,约翰·拉塞特,戴夫·弗利/凯文·史派西/朱莉娅·路易斯·德雷福斯/海顿·潘妮蒂尔/菲利斯·迪勒,6.973,菲力在蚂蚁王国里并不怎么受欢迎，尽管他发明了先进的收割机，然而阴差阳错，他竟然惹了大祸，公主妹妹小不点因此被蝗虫敌人捉去，而且蚂蚁的粮食也受到了蝗虫的威胁。即使菲力救出了小不点，但还是被赶出蚂蚁王国。只有他在外面的世界找到了对付蝗虫的办法，才有可能回到家园。菲力在城市中遇到了马戏团的一队昆虫。爬虫、蝴蝶、瓢虫、臭虫，他们都似乎身怀绝技，令菲力十分兴奋，于是菲力把他们请回蚂蚁王国对付蝗虫。一场恶战即将开始，昆虫们愈战愈勇，和菲力一同投入到斗争中。智勇双全的菲力也终于回到了蚂蚁王国中，受到大伙儿的赞赏。,家庭/动画/冒险/喜剧,tt0120623,en,95分钟
1242404,史蒂夫校长,https://image.tmdb.org/t/p/w500/8iUVbCEBbMqsJusljWNOpcUSx51.jpg,Ireland,2025,蒂姆·米兰特斯,基利安·墨菲/特蕾西·乌尔曼/Jay Lycurgo/Little Simz/道格·麦克梅金,6.347,背景设定在 90 年代中期，讲述史蒂夫校长和校内学生在最后机会改造学校度过的关键一天。史蒂夫奋力守护学校，解决眼前的停办危机，同时还得应付自己的心理问题。在史蒂夫蜡烛两头烧之际，问题少年夏伊则为了过去与未来苦苦挣扎，不只面对内心的脆弱面，更要压抑自我毁灭与诉诸暴力的冲动。,剧情,tt32985279,en,92分钟
164883,三姝艳史,https://image.tmdb.org/t/p/w500/nvXPU8ZMGHu2A6cSO10dfLgcFVq.jpg,Germany,1969,Jozef Zachar,齐格哈特·鲁普/Ernst Stankovski/艾德薇姬·芬妮齐/Angelika Ott/Barbara Capell,3.9,住在同一座城堡两端的一名军官和一名伯爵打赌，谁将是第一个与他们各自的新“处女”女仆上床的人。获胜者将获得城堡的所有权。为了达到他的目的，这位警官忽视了他好色的未婚妻，但她很快就找到了一个妓女来转移她的注意力。最终，一大群当地妓女也加入了进来。,喜剧,tt0064005,de,84分钟
486350,Dreamland,https://image.tmdb.org/t/p/w500/AmsnbjbcID9Au8JIGwBSLiuwF0d.jpg,Belgium/Canada/Luxembourg,2019,布鲁斯·麦克唐纳,斯蒂芬·麦克哈蒂/丽莎·霍勒/亨利·罗林斯/朱丽叶特·刘易斯/Astrid Roos,5.3,,恐怖/奇幻/喜剧/悬疑,tt6706616,en,92分钟
10530,风中奇缘,https://image.tmdb.org/t/p/w500/3jKOw0BtComHCqUHOSxiCWsu0k1.jpg,United States of America,1995,Mike Gabriel/Eric Goldberg,Irene Bedard/梅尔·吉布森/大卫·奥格登·斯蒂尔斯/约翰·卡西尔/克里斯蒂安·贝尔,6.9,在勇敢的上尉庄迈斯率领下，一批来自英国拓荒者到达了美洲大陆，敲响了美丽的印第安公主宝嘉康蒂和她族人们的警钟，也开始了一个建立在欢笑爱和忠诚上的故事。可爱的浣熊米糕和小蜂岛菲莉快乐地穿梭其间：宝嘉康蒂面临改变一生的决定，又必须避免两军冲突，在充满智慧的柳树婆婆帮助下，她学会了倾听自已心中的声音，并且随著风中的色彩去追寻人生的真谛。  这是一个真实的故事，印第安公主波卡红塔丝历史上确有其人。她救了一名英国士兵，后来还远嫁英国。  　　风中奇缘的女主角是一位印地安公主－波卡红塔丝，她的传奇一生在美国是家喻户晓的故事，迪士尼将这位印第安公主的故事搬上大银幕，叙述她救了英国的探险家约翰·史密斯，并且化解了一场异族间的战争。本片强调与自然界的融合以及族群间的尊重，结局也一改迪士尼过去快乐团圆的传统， 波卡红塔丝选择了留在家乡带领族人，约翰·史密斯则受伤返回英国，留下了一个令人难以释怀的缺憾。,冒险/动画/家庭/爱情,tt0114148,en,81分钟
11319,救难小英雄,https://image.tmdb.org/t/p/w500/6LqlJsR04Gf8cNoal1jqLZhzc5l.jpg,United States of America,1977,沃夫冈·雷瑟曼/John Lounsbery/Art Stevens,鲍伯·纽哈特/Eva Gabor/Geraldine Page/Joe Flynn/Jeanette Nolan,6.8,"迪士尼第23部经典动画长片《救难小英雄》讲述了一个叫潘尼的孤儿,在漂流瓶里放了一张“救救我”的纸条寻求救助,幸好被她的朋友小老鼠碧卡与伯纳发现,他们历经艰险、克服磨难,终于寻到魔窟。原来潘尼在恶魔玛杜莎手上,玛杜莎要潘尼去寻找价值连城的宝石。但是首先他们必须克服玛杜莎的两个守护神鳄鱼的坚强防护……。而伯纳与碧卡也经过这场冒险,产生了真挚的感情。",奇幻/家庭/动画/冒险,tt0076618,en,78分钟
4286,无辜,https://image.tmdb.org/t/p/w500/1FJpP0DlksLwnnHa6yIz8ivnJSa.jpg,France/Italy,1976,卢基诺·维斯康蒂,吉安卡罗·吉安尼尼/劳拉·安托内利/Rina Morelli/Massimo Girotti/Didier Haudepin,6.8,维斯康蒂压卷之作，也翻译作《无辜的人》，直至其去世后方才上映。影片依然是他最为心仪的贵族没落主题，由意大利著名影星吉安尼尼领衔，扮演一位好色公爵，经常在外招蜂引蝶；不料后来他得知妻子与人有染并生下一子时，恼羞成怒，竟然将孩子在寒风中冻死。最为讽刺的是，他并不恼怒妻子与人私通，而是因为她的情人并非贵族，而是贫苦作家！最后公爵因放不下面子而自杀。豪华的美工设计、还原贵族生活的奢华摆设是维斯康提晚年创作中不可或缺的一环，出生于贵族世家而又对贵族腐朽陈旧的生活方式进行唾弃批判，想彻底革新而又无法割断世袭的高雅文化格调，是维斯康提一生所困扰的话题，也是他电影主要的创作方向。,剧情/爱情,tt0074686,it,130分钟
203801,秘密特工,https://image.tmdb.org/t/p/w500/qyO4awrc5NkHBDNEXHIAbiyy7RZ.jpg,United States of America,2015,盖·里奇,亨利·卡维尔/艾米·汉莫/艾丽西亚·维坎德/伊丽莎白·德比齐/卢卡·卡尔瓦尼,7.082,故事发生在1963年的德国，时值冷战期间，德国女汽车技师嘉比 的父亲是一位精通核武器的专家，最近，有证据表情他正在帮助纳粹制造核武器，来达到统一全人类的邪恶野望。拿破仑 是CIA的特工，他曾经犯过的错误让他的仕途岌岌可危，他必须做出点成绩来证明自己并非无用之才。伊利亚 是苏联国家安全委员会特工，他的父亲被政府打上了贪污分子的烙印，为了摆脱父亲带给自己的不良影响，伊利亚必须比其他人更加努力。这样的两个人都想要赶在对方之前将核弹大师捉拿归案。,喜剧/动作/冒险,tt1638355,en,116分钟
73649,Tutti gli uomini del deficiente,https://image.tmdb.org/t/p/w500/pcnY9vuIflL6DQwmVleb96Tfscq.jpg,Italy,1999,保罗·科斯特拉,克劳迪亚·杰里尼/Paolo Hendel/玛丽娜·马西罗尼/Giovanni Esposito/Gigio Alberti,5.8,,喜剧,tt0196176,it,109分钟
1506450,Sipsipan,https://image.tmdb.org/t/p/w500/s8L60mdRK3aBhu9EjXFAvc0KiSQ.jpg,Philippines,2025,Rodante Pajemna Jr.,米凯拉·拉兹/Lea Bernabe/Astrid Lee/JC Tan/Mark Dionisio,6.7,,剧情/爱情,tt37501718,tl,70分钟
72641,未来忍者,https://image.tmdb.org/t/p/w500/3MsfpYX5qYwIhgByPYJxIeoMGVd.jpg,未知,2010,David Weinstein,,6.4,硕大的月亮悬挂半空，夜幕下某座拥有坚固壁垒的繁华都市，不期然迎来不速之客。身着银色铠甲、蓝色头发的忍者高高跃起，在夜空中划出绝美的弧线。他轻松翻越了壁垒，并且躲过防御武器的攻击。当他落地的那一刻，数名持枪士兵一拥而上。蓝发忍者挥刀相向，轻松解决了这几名不起眼的对手。在此之后，他展开高速运动，以最快的速度向市中心逼近。与此同时，防御者们相继登场，实力愈来愈强，他们不惜一切代价也要阻挡忍者的脚步。,科幻/动画,tt1619606,en,6分钟
11635,单身男子俱乐部,https://image.tmdb.org/t/p/w500/nYtuwNHpEoIbTgS3aFPSEwZNN6l.jpg,United States of America,2003,托德·菲利普斯,卢克·威尔逊/威尔·法瑞尔/文斯·沃恩/傑瑞米·皮文/艾莲·朋佩欧,6.607,米奇·马丁（卢克·威尔森 Luke Wilson 饰）、弗兰克·理查德（威尔·法瑞尔 Will Ferrell 饰）和伯纳德·坎贝尔（文斯·沃恩 Vince Vaughn 饰）是三人自大学时期就感情笃深的死党。毕业后数年，他们有了各自的小圈子，但心中对友情的看法始终没有改变。某晚，米奇回家后撞见女友正在大开性派对，他愤怒之下搬了出来，并落脚在母校附近的一幢屋子中。与此同时，弗兰克和伯纳德各自的生活也出现问题，他们相继聚到米奇的寓所。伯纳德打算仿照大学宿舍的模式，将这里设立成不被世俗侵扰的兄弟会。  　　大学的生活自由自在，又没有该死的校规限制，这让三个大男孩找到久违的快乐……,喜剧,tt0302886,en,92分钟
207270,贮藏者,https://image.tmdb.org/t/p/w500/1ezp9Cu7weyUbigGSqmTbUTEHdh.jpg,United Kingdom,2015,Matt Winn,米莎·巴顿/罗伯特·克内珀/Emily Atack/Andrew Buckley/瓦莱内·凯恩,4.436,年轻女子误入地下贮藏室被困，还有一名杀人魔潜伏其中……,惊悚/恐怖,tt1891923,en,106分钟
929590,美国内战,https://image.tmdb.org/t/p/w500/qHvl8XaFRpwj7LOyC7X5zcVG3Fc.jpg,Finland/United Kingdom/United States of America,2024,亚历克斯·加兰,克斯汀·邓斯特/瓦格纳·马拉/卡莉·史派妮/斯蒂芬·亨德森/尼尔森·李,6.852,"美国在不久的将来，爆发了影响全国的内战。在资深战地摄影师李-史密斯的带领下，记者们组成了一支强大的专业团队，穿越战线并设法生存下来。他们驱车前往华盛顿特区，希望在总统向名为 ""WF""的军事力量投降之前采访总统。",战争/动作/剧情,tt17279496,en,109分钟
